InvestorID,Portfolio,Proportion1,Proportion2
640249375,"002290,301324,300721,604883,602313,688782,002678,300870,602302,603179,600997,300737,688553,603887,002323,001293,688647,600372,001948,603336,603955,003610,688278,688713,688914","4.776302,4.489855,4.453018,4.447524,4.438109,4.427466,4.378116,4.376173,4.283611,4.260609,4.256893,4.240199,4.202441,4.010850,4.008871,3.994733,3.953444,3.947609,3.814636,3.757993,3.735195,3.249148,3.044976,2.980775,2.471454","5.662554,3.789985,5.507313,5.689665,5.643488,2.787896,3.338725,4.161050,3.231806,4.890131,2.423134,2.269701,5.300806,4.126212,3.499803,4.081479,2.543501,5.230334,4.883185,3.684471,4.257900,3.760301,2.411471,3.633786,3.191301"
519838018,"300803,300592,301166,600847,601859,600634,603930,688057,601029,688280,601321,301140,688289,601778,601292,300289,001239,688134,603299,600456,688893,688608,688523,001696,300022,000463,603347,003934,002857,301397,000304,688613,604753,002342,002816,300292,602337,603670,600356,601079,600083,000377,688825,603876,688951","2.985102,2.910913,2.787680,2.697216,2.688960,2.644251,2.608580,2.536744,2.526674,2.471528,2.432977,2.398703,2.365380,2.360997,2.344538,2.331947,2.300851,2.295237,2.277993,2.255736,2.243186,2.229198,2.226541,2.220726,2.206574,2.145019,2.121695,2.079469,2.060020,2.057202,2.053599,2.018736,2.013923,1.979972,1.977164,1.975042,1.952701,1.951728,1.928003,1.912129,1.851490,1.848330,1.840945,1.452007,1.432594","3.846857,3.702451,2.407484,1.901406,2.600433,2.433048,3.492024,2.165658,2.666043,2.607730,1.800626,2.222279,2.689772,2.344809,1.957555,1.328943,2.867208,1.954328,3.063771,1.420677,2.029177,2.487288,1.186874,2.629987,2.419719,2.298573,1.448929,2.071518,2.433797,2.688568,1.588919,2.584892,2.638724,2.255532,1.327624,2.340163,2.162353,2.258507,1.502449,2.505034,1.337586,1.252410,1.341526,1.830686,1.906063"
988493138,"601626,603046,602272,301384,301248,601960,688500,600760,601116,301300,604858,300010,300172,300324,602507,602748,300842,003579,602817,003377,002059,602336,003129,300250,688610,688840,602090,604370,002566,601362,688662,601294,002268,604308,300011,602267,603613,002656,600925,000831,300634,601351,300135,600725,602035,300000,688620,002976,600825,688903,604561,688484,602075,300751,002350,003325,300215,003397,301064,002509,001133,300380,002480,300003,601710,688738,602467,688709,300228,603446,000588,002958,688733,001103,602175,001273,300958,300512,002883,600778,600223","1.400546,1.376649,1.367315,1.365276,1.363258,1.357923,1.346667,1.337437,1.335247,1.334505,1.331534,1.328437,1.319863,1.319645,1.317168,1.313899,1.309827,1.309122,1.306931,1.303388,1.293646,1.293288,1.290546,1.285316,1.285194,1.283877,1.283176,1.281163,1.280121,1.275587,1.273859,1.271738,1.267951,1.265288,1.263346,1.260303,1.259039,1.258656,1.258555,1.258360,1.256888,1.253275,1.252018,1.251797,1.249310,1.246081,1.245555,1.243692,1.241376,1.237668,1.233689,1.232631,1.232383,1.226657,1.226647,1.225833,1.219680,1.218788,1.217947,1.210778,1.208679,1.206121,1.205118,1.197459,1.195059,1.192278,1.188477,1.182346,1.156812,1.155497,1.147943,1.131785,1.115355,1.113128,1.078044,1.046510,1.042698,1.021959,0.965705,0.927375,0.565312","1.605180,1.590827,1.042565,1.712788,1.223690,0.915789,1.190394,1.051454,1.854540,1.821090,1.724242,0.853566,1.364825,1.460564,1.391807,1.749303,1.171525,1.006963,1.821537,0.948692,1.485971,1.296785,1.761415,0.757907,0.740856,1.550078,0.949260,1.186961,1.592402,1.519098,1.146894,1.123026,0.712459,0.848916,1.572674,1.118124,0.899036,0.881573,1.320930,0.736054,1.298678,1.844647,1.018585,0.755865,0.765760,1.484745,1.789616,0.957847,1.413921,1.587180,1.501721,1.023310,1.387397,1.208712,1.117677,1.115591,1.490107,1.028492,0.842052,0.797911,0.817322,1.736734,1.164494,0.815359,1.560596,1.519737,1.545485,1.634686,0.887990,1.693689,1.336309,1.481144,0.751820,1.353977,1.521942,0.948230,1.145591,0.963202,0.679946,0.927342,0.382830"
810693477,"000619,688781,301361,001332,300435,001390,688982,604378,300948,688203,300740,604942,601621,002353,602350,688162,000350,688749,688019,604725,002487,001899,300725,604109,688106,000644,602876,602626,002761,603595,003317,600745,301395,603303,688263,300708,688426,001710,602812,603332,688004,003537,301047,602421,001511,002722,003110,688365,601709,003405,003073,000655,688266,604629,001876","2.501066,2.362612,2.356056,2.308483,2.292289,2.273127,2.213597,2.203206,2.154119,2.147267,2.115821,2.115063,2.062325,2.057908,2.043355,1.970582,1.958799,1.924597,1.893847,1.885730,1.860551,1.860034,1.851297,1.848853,1.845246,1.833613,1.806712,1.783382,1.777722,1.770241,1.767490,1.718773,1.703341,1.695532,1.682813,1.680407,1.677200,1.676104,1.671332,1.641520,1.631588,1.621549,1.594933,1.582731,1.575181,1.567657,1.533477,1.528441,1.471963,1.463141,1.388304,1.382887,1.255079,1.233274,1.177781","3.230053,1.261959,2.505469,1.932747,1.642204,1.561017,1.326631,2.947998,2.381162,1.847179,2.294143,1.309804,2.327336,2.859982,2.482153,2.544060,1.769770,1.422438,1.087423,2.417075,2.223573,1.760824,2.549966,1.457176,1.533273,2.584737,1.269562,2.147040,1.943074,1.906875,1.946375,1.746236,2.260220,2.277300,1.907638,0.956690,0.965704,2.049781,1.927165,1.890781,2.159566,0.881136,0.891019,1.762188,2.157219,0.876958,1.776351,1.934676,1.618494,1.260412,0.900756,1.778893,1.057836,1.389029,1.100871"
650512889,"300531,600892,301031,601925,300871,002862,301217,002015,000660,604884,602917,002825,601488,300652,602068,301498,000734,002026,603561,301201,600640,603777,603535,601636,002693,002983,003017,601270,000762,600831,301346,688644,688742,688033,688875,602652,001625,602253,688964,604758,688156,602799,002727,602833,604242,604283,603670,001769,602854,688208,604629,300513,000483,602477","2.082827,2.059139,2.056790,2.054424,2.045764,2.038968,2.033680,2.018017,1.996122,1.990199,1.984155,1.981040,1.978356,1.962838,1.962476,1.960320,1.956655,1.952719,1.944617,1.941123,1.929094,1.913804,1.912661,1.911425,1.903320,1.892851,1.887625,1.855996,1.848217,1.841381,1.840450,1.839232,1.825629,1.816047,1.811642,1.796683,1.795835,1.787200,1.772461,1.768621,1.761727,1.761608,1.754609,1.737817,1.718684,1.703786,1.702126,1.692455,1.680092,1.673786,1.630690,1.622321,1.616348,0.993549","2.031641,1.429190,1.808671,1.512186,1.197975,2.412557,1.933804,2.840121,2.841351,2.310651,2.884891,1.925690,1.299493,1.625341,2.118269,2.468988,2.015409,1.326210,2.777429,2.410148,2.865507,1.155654,1.874625,2.662299,1.202719,2.084512,1.291590,1.556464,2.759050,1.295619,1.255035,1.856232,2.197306,1.565934,1.036358,1.815764,2.344309,1.482874,1.703684,2.447197,1.694206,1.918742,1.017559,1.943609,2.591949,2.003286,2.133652,1.088064,2.095729,1.617699,1.408015,1.036703,1.255768,0.572271"
722053989,"002426,601815,688787,600892,688989,002490,301206,602671,603031,301146,600553,602652,300652,300479,688964,001963,688492,300831,603516,301126,601501,601716,603777,688692,601325,600831,688875,600309,300920,000515,300015,603209,301134,000130,688134","3.141194,3.116059,3.099212,3.091602,3.082789,3.040636,3.039580,2.996536,2.990674,2.984490,2.968903,2.946584,2.931728,2.928115,2.919721,2.915703,2.910953,2.908368,2.903124,2.901635,2.882806,2.867466,2.856892,2.841837,2.769285,2.765846,2.763491,2.761231,2.737312,2.725752,2.722009,2.605196,2.567430,2.496363,1.819478","3.438135,3.690974,4.306119,3.942437,3.443937,2.259223,2.109102,3.088289,3.863844,3.033771,4.098570,2.038667,3.495476,1.780141,2.452629,3.944613,2.834945,1.979828,2.923364,3.791776,1.936698,2.815127,1.726278,3.639627,3.274914,2.045420,2.160230,2.468706,3.557875,1.578374,2.543135,3.532336,2.074814,1.917128,2.213496"
67222048,"600047,600774,600277,001656,301014,603709,603124,301292,002019,003588,000509,300553,601106,003057,604553,600189,600183,688241,003648,002230,688736,688649,002976,300380","5.023204,4.851398,4.838568,4.825225,4.799963,4.667178,4.622152,4.357864,4.290210,4.248744,4.239924,4.185984,4.089631,4.037278,3.983087,3.935198,3.873390,3.838115,3.771537,3.742844,3.621980,3.525588,3.412343,3.218596","4.337091,3.029809,4.863288,5.912185,5.024435,4.506714,5.393304,3.588511,4.970643,4.788172,4.562636,6.382705,2.426623,3.496160,3.773379,5.179646,2.944827,3.005831,3.976347,2.326530,5.315152,3.938546,2.304041,3.953425"
427379323,"604500,001717,688686,602780,003872,300402,688871,603409,602116,603076,600284,604873,600422,301448,002932,300233,002493,300986,301025,600962,688605,301482,301294,601055,688351,688410,602048,688206,301297,300976,603176,601524,001751,604395,603394,600453,600916,688563,002747,002164,602129,602198,001579,000604,001915,604406,602918","2.580827,2.571351,2.533827,2.505474,2.490128,2.477223,2.452340,2.448367,2.422831,2.356100,2.353492,2.346068,2.344972,2.339622,2.338689,2.336907,2.329134,2.326658,2.318937,2.304782,2.298461,2.297512,2.291573,2.288174,2.191226,2.162336,2.073494,2.053320,2.030870,2.028977,2.018846,2.001853,1.996487,1.964181,1.957607,1.934803,1.915671,1.888468,1.763677,1.704694,1.681846,1.666585,1.653482,1.618031,1.576579,1.428904,1.334617","3.680912,2.832027,2.194286,2.453468,1.600479,2.426867,2.034467,3.423324,3.540590,2.058576,1.398170,2.756389,1.345478,1.657672,1.366993,1.709277,1.804239,1.746687,1.780955,2.983804,1.836060,3.036298,2.645437,1.673258,2.582841,2.150439,2.097403,2.727421,2.208424,1.977470,1.368131,3.018042,2.408623,2.872124,1.787781,2.535961,1.249856,1.874227,2.666979,1.433808,1.598356,1.398221,1.872090,1.326401,2.276114,0.995065,1.588514"
936306457,"000632,602971,602928,300789,300031,601072,300258,300195,000154,003887,602733,002361,688506,300488,002779,300562,301154,002368,300331,300206,300210,603153,601718,600097,300256,688408,600088,602593,601406,604383,600448,602809,604453,300901,604468,600866,688849,300958,003175,300254,001255,301315,300870,602249,300639,300403,604699,001517,688040,300301,688541,002019,001890,602399,002678,604210,002325,600616,000735,602117,600407,300721,602272,300500,300298,001523,301167,000188,600345,601809,688138,002008,301097,300998,002177,002742,003125,301353,300437,002059,003364,604905","1.587215,1.581539,1.569772,1.546238,1.545023,1.543459,1.537746,1.531715,1.524863,1.515001,1.500296,1.498415,1.493152,1.475586,1.472764,1.465894,1.464284,1.434228,1.420680,1.419302,1.412906,1.407314,1.404670,1.400103,1.395214,1.385491,1.340888,1.339969,1.330252,1.328815,1.322160,1.313470,1.311829,1.309428,1.309120,1.290545,1.270303,1.265213,1.256941,1.255677,1.243911,1.228639,1.223028,1.217652,1.199526,1.190936,1.184198,1.174410,1.170918,1.161619,1.145331,1.142166,1.136210,1.133391,1.126358,1.105289,1.075038,1.053478,1.053274,1.046168,1.045035,1.032500,1.026853,1.020165,1.010048,1.000760,0.998171,0.995249,0.991297,0.980563,0.976936,0.965511,0.947472,0.911333,0.903702,0.890817,0.857366,0.850970,0.807953,0.797943,0.676956,0.523373","1.172734,2.228824,1.704581,1.767320,1.592925,0.935895,1.537036,1.448840,1.579701,1.613982,1.296159,1.639115,1.222919,1.843277,1.505248,1.718995,1.161988,1.916832,1.826741,0.882907,1.944547,1.500559,1.812977,1.759000,1.467391,1.904342,1.216984,1.377138,1.817302,1.557527,1.855253,1.061891,1.108572,1.407823,0.706871,1.381414,1.530267,0.685563,1.488463,1.541107,1.358224,1.121448,1.027266,1.100000,1.295783,0.726964,1.215661,1.248392,1.209610,0.653267,1.301006,1.120194,1.179542,1.157774,1.302578,0.823784,0.578727,0.731345,0.891100,1.441800,0.634164,1.101656,1.239563,0.948586,0.541795,1.418370,0.601514,1.068295,1.049260,0.546258,1.088861,0.729955,1.183463,0.861601,0.650205,0.718606,0.544352,0.735816,1.129381,1.106359,0.403186,0.493276"
453420410,"001518,688544,301387,688365,000763,301067,000225,300356,003956,300458,300936,002163,602741,602697,688332,003819,688404,300863,003926,602405,002313,301044,301491,001836,000348,001790,301023,602101,003651,300754,688505,301312,600555","3.562423,3.495529,3.362527,3.328710,3.291653,3.282769,3.238588,3.235887,3.234311,3.225051,3.223721,3.202210,3.187946,3.127675,3.111019,3.100395,3.033891,3.030012,3.028143,2.978020,2.963365,2.902873,2.897016,2.878092,2.861033,2.848349,2.819854,2.791638,2.785163,2.737946,2.733156,2.653320,1.847717","5.264582,3.456907,2.013097,2.789572,2.046932,4.131340,2.398977,2.661911,3.785716,2.728213,4.554552,3.588097,2.172306,2.596966,2.303052,2.208057,2.432956,4.535384,3.441725,2.147556,3.013856,2.499355,4.126027,2.929580,2.599404,4.199018,3.191092,1.658754,3.066162,3.073948,3.075312,2.727534,2.582059"
938674512,"002418,603409,688663,688420,603179,600997,602302,602048,002131,300984,688040,600407,001316,688553,688185,003787,603887,601535,003096,688072,600928,000283,001282,603336,001504,001293,301243,300802,600284,301482,600422,604395,300872,300671,603963,688617","3.250244,3.201433,3.190557,3.174515,3.172132,3.116467,3.115902,3.072790,3.021310,2.984229,2.938775,2.938145,2.935023,2.904777,2.868261,2.867812,2.827263,2.781904,2.776892,2.745947,2.718967,2.716291,2.715604,2.700361,2.698760,2.685956,2.666163,2.643317,2.590647,2.510519,2.501671,2.471436,2.357101,2.299155,2.113309,1.726364","2.822883,3.382295,2.683437,2.651624,4.248466,4.124886,3.990499,3.402939,3.534377,2.062003,1.763201,2.638722,4.019604,2.562523,2.787238,2.749900,3.587918,3.644075,3.077374,1.453994,2.983451,2.053947,3.363998,1.948153,3.647567,2.570747,3.289267,3.238417,2.177579,1.508382,1.503777,2.836438,2.134300,2.747633,1.851182,0.957204"
615167819,"002245,604225,600323,688962,600655,000509,600843,688507,300077,604710,688852,688093,301279,002302,603238,600779,003643,600183,688435,604830,603884,002602","5.433127,5.206886,5.063406,5.039704,5.013806,4.962458,4.849629,4.712419,4.620920,4.549720,4.493729,4.386203,4.383409,4.379222,4.286943,4.222426,4.216200,4.213996,4.185987,4.182584,4.036229,3.560995","5.970330,6.685153,5.268102,3.455029,6.785161,6.093871,3.560831,4.373727,6.353966,6.251418,5.258251,4.323187,3.630748,3.356142,3.262004,2.620767,4.609654,2.756727,3.373803,5.266905,2.723628,4.020596"
52630442,"602504,003732,000487,301219,002718,603516,300690,602833,003017,300216,000960,601815,601461,002659,604242,600892,688787,002838,002087,603388,604772,602671,601135,001963,688728,300513,603031,603535,001052,301201,002426,601716,602126,688989,301389,602799,300831,601915,604891,300367,604425,002092,002015,003460,002490,688726,604803,688742,002454,602140,002105,604758,688114,300898,000438,600563,300652,601169,602561,600339,301217,602859,002496,300384,602512,688964,604300,601325,600867,301057,300782,602253,000515,604262,604522,688615,001839,002693,300101,688967,604413,603238,602112,602691,002775,603885,000130,602510,300718,688136,688278,600709","1.227118,1.223221,1.220634,1.194222,1.191493,1.188341,1.185423,1.184871,1.180586,1.180046,1.180017,1.175873,1.173541,1.173438,1.168370,1.165246,1.164809,1.161037,1.161000,1.159462,1.157501,1.153536,1.149180,1.146444,1.144324,1.143988,1.142011,1.141737,1.138988,1.135193,1.131553,1.129644,1.127970,1.125657,1.122609,1.119969,1.119902,1.117698,1.117560,1.116448,1.113582,1.110507,1.109268,1.109091,1.108853,1.106360,1.104977,1.103778,1.103577,1.101224,1.101019,1.096781,1.094144,1.089133,1.085393,1.083342,1.082069,1.081133,1.080845,1.071261,1.064894,1.062377,1.062333,1.054148,1.052110,1.047471,1.046945,1.043018,1.041320,1.036913,1.034933,1.034897,1.029007,1.027766,1.026898,1.026600,1.026279,1.010753,0.993389,0.989687,0.985121,0.981533,0.972731,0.963671,0.955385,0.949138,0.941423,0.911780,0.900426,0.875520,0.816116,0.758422","0.994374,1.154599,1.335391,1.608440,0.733855,0.729425,0.929802,1.514696,1.489704,1.489971,1.615200,1.591892,1.565269,1.072850,1.611916,0.712284,1.232787,0.762195,0.844122,0.797597,0.774459,0.674683,1.456513,0.813033,1.119663,0.831880,0.949572,1.221252,1.077461,0.679044,1.096314,0.803941,1.194684,1.189425,0.761796,1.530973,1.160809,1.096927,1.254120,0.933501,1.198991,1.517382,1.026925,1.493487,1.281712,1.142037,1.246543,1.156981,1.162358,1.151374,0.865082,1.005099,1.533352,0.876267,0.937121,0.620531,1.216038,1.382748,1.309373,1.471753,1.029495,0.896757,0.865933,1.408245,1.269837,0.577264,0.792437,1.401174,1.258880,0.909140,1.219346,0.770952,1.020372,0.689539,0.807301,1.333392,0.850534,0.972339,1.335393,0.928034,0.648791,1.349894,1.019544,0.670799,0.999207,1.306415,0.968038,1.210236,1.082451,1.037731,0.900519,0.468442"
972630525,"603076,600422,603409,600997,300721,003680,688812,604257,002483,001504,301129,601128,688040,604730,002493,601055,001890,000806,602302,002462,300266,300986,600407,301345,688185,301324,688918,301000,602593,601680,301243,300548,300783,003896,600066,000776,300690,688448,001656,688581","3.049342,3.025417,2.998912,2.975509,2.958249,2.951507,2.898228,2.863279,2.860835,2.783131,2.782306,2.779289,2.749222,2.742424,2.729493,2.705302,2.694984,2.693965,2.679890,2.678107,2.650395,2.642622,2.574351,2.510785,2.508123,2.495700,2.341928,2.218201,2.215482,2.187010,2.186428,2.174615,2.124861,2.082386,2.029493,2.012515,1.872879,1.782556,1.732175,1.058105","3.825280,1.739440,1.773868,2.430271,1.892557,3.760377,3.935342,3.998691,1.720395,2.186644,3.794186,2.941996,3.732657,3.745557,3.534405,1.637294,1.807639,3.516166,2.947043,3.588552,2.900427,1.765901,1.822095,3.380633,3.183409,2.301328,2.675834,2.227829,2.313936,1.533650,2.149011,1.312367,1.297501,2.420567,2.011835,1.734746,1.484360,1.978990,2.100568,0.896653"
572400071,"003226,688846,604473,002012,002019,604225,603884,001656,001108,600205,300104,001854,001523,300176,601668,002380,001784,604587,001894,602683,002779,002990,688363,603702,601991,001686,688843,001506,600349,001967,002245,002013,300256,600883,688814,000369,601718,602272,002711,001310,001881,602075,003243,300237,688259,300084,300900,603145,301213,603963,601106,604406,001403,003097","2.250316,2.205631,2.203787,2.170203,2.163018,2.149289,2.110163,2.074505,2.074481,2.050725,2.032937,2.026346,2.024984,2.023840,2.023063,2.022468,2.010104,1.987023,1.974369,1.959781,1.956460,1.943670,1.926356,1.925021,1.923977,1.919440,1.904356,1.897599,1.893298,1.877966,1.871224,1.865678,1.807023,1.794137,1.781676,1.779083,1.745460,1.741376,1.740288,1.730153,1.728976,1.708771,1.699489,1.695533,1.673276,1.657724,1.641632,1.497846,1.458484,1.448150,1.424891,1.318041,1.278371,1.207546","1.891542,1.351050,1.226524,2.744312,1.524855,2.560887,2.835573,2.239678,2.385600,2.245505,2.775807,2.854804,1.828717,2.146417,1.313751,2.710928,2.784731,2.049264,2.662862,2.342998,2.540767,1.171198,2.139843,2.033071,1.984101,2.628103,1.208318,1.887756,1.929285,1.491351,2.200214,2.083805,1.535466,1.411640,1.342017,1.097565,1.214193,1.508233,0.997630,2.199723,0.984230,2.096651,2.117183,1.974453,1.006007,1.386688,1.352883,0.877321,1.161153,1.817591,1.860678,1.679546,1.010394,1.595139"
391663698,"600061,002373,300350,300360,601681,602273,600900,603396,604048,604875,688685,688103,688127,688945,603653,604594,603565,001952,300941,301345,602516,688219,603513,602765,603478,604937,688218,601519,688987,601742,001971,600277,604228,688371,300895,301373,002733,688654,603555,600349,602366,301015,688559,604750,001108,600260,300783,002570,003519,688192,602591,603103,000462,600205,601282,300406,602515,000901,603963,688812","2.183752,2.168981,2.105526,2.077619,2.023915,2.005283,1.968043,1.952098,1.947864,1.883020,1.864055,1.858135,1.818337,1.798069,1.792075,1.785058,1.775247,1.775207,1.758075,1.737664,1.734934,1.733924,1.723142,1.710005,1.699557,1.695504,1.694330,1.681141,1.675461,1.675315,1.675186,1.665546,1.652528,1.631585,1.625806,1.619045,1.614178,1.612736,1.611303,1.600158,1.596666,1.594354,1.573891,1.572474,1.565009,1.542950,1.505027,1.488771,1.479860,1.476405,1.469842,1.467311,1.416223,1.392619,1.338249,1.307111,1.273220,1.229465,1.172622,0.928519","2.636535,2.812325,2.026769,2.159992,1.292911,1.700366,1.891133,1.832006,1.742142,1.184739,2.199107,2.198292,1.847030,2.086676,2.399708,1.960706,1.019731,1.717243,2.024587,0.983546,2.328867,1.594218,1.893176,2.214378,2.294771,1.571825,2.089598,1.641552,1.692555,1.241208,1.288272,1.965931,1.424159,1.536594,0.950390,1.768275,1.407665,1.777939,1.331172,2.124975,1.940422,1.417367,1.026235,1.512482,1.765086,1.481201,1.053023,0.864818,1.135626,0.829807,1.910352,1.657203,1.948262,1.639188,1.427282,0.994936,1.504097,1.460038,1.532246,1.047267"
429533995,"300145,001097,600616,000887,601636,602806,301106,602064,604236,601174,602576,002026,300979,300696,604988,003191,601454,002108,003638,002333,002670,300949,688061,300226,300928,604232,001467,001311,003727,300568,000856,001625,603315,301087,300531,300250,002656,602551,602954,603849,600688","3.383605,3.055714,2.910454,2.810809,2.802099,2.744341,2.737024,2.736004,2.722657,2.722184,2.706133,2.703978,2.695957,2.693450,2.688087,2.621472,2.608816,2.547116,2.517176,2.506538,2.485821,2.484590,2.382667,2.350483,2.276584,2.265715,2.195414,2.191850,2.182422,2.176909,2.162848,2.128941,2.119199,2.069738,2.063599,2.030162,2.028199,1.930825,1.906279,1.827958,1.826184","2.001329,2.789631,2.731427,3.265044,2.874122,1.528914,2.811128,2.379492,3.161858,2.810929,1.841757,1.783063,1.754681,3.011168,3.542403,1.735438,1.871552,3.256462,2.511843,2.956078,3.142875,1.710848,2.218965,2.860550,1.764434,1.908431,2.998796,1.636808,2.230537,2.948235,2.876005,2.626599,2.209273,2.940365,1.183315,2.628578,2.398565,1.755375,2.695099,2.143361,2.504668"
671258124,"600650,003474,602577,301134,300337,300513,600010,300815,600052,002026,003912,300145","9.680691,9.540690,9.395672,9.082257,9.049962,8.531280,8.406394,8.130257,7.717037,7.585139,7.224824,5.655798","6.203458,7.396656,11.872321,10.009996,13.459427,6.184420,10.089463,6.924976,5.933727,6.827662,10.908644,4.189249"
852889634,"001108,688818,002733,603884,001390,300130,300878,603653,688103,301090,301292,603702,603474,001469,000423,603555,601342,688259,604228,602431,688860,301279,601871,002380,604225,002012,604779,300520,688720,603748,688337,688089,604345,300137,604750,300987,301055,601500,601485,300909,300974,688863,688831,604739,688309","2.549585,2.532395,2.529620,2.475408,2.466694,2.460319,2.459255,2.457028,2.445425,2.425828,2.416903,2.412003,2.378848,2.377437,2.376073,2.372759,2.311596,2.303414,2.294903,2.282444,2.273091,2.271190,2.250516,2.248296,2.242476,2.234827,2.223270,2.147781,2.143205,2.142997,2.137402,2.120929,2.087585,2.083236,2.063016,2.060542,2.024849,2.003126,1.988073,1.936891,1.914227,1.858391,1.847283,1.707678,1.661184","2.269991,2.768848,3.047392,3.457588,2.285602,2.526714,2.807288,1.824857,3.137347,1.593265,2.598240,2.611624,3.533607,1.463430,1.744912,1.617524,2.625486,2.406821,1.384097,2.196319,1.804019,2.226623,1.595646,2.149258,2.590953,1.824846,2.820311,1.806291,1.420142,3.213944,1.702405,2.910172,1.615913,2.572947,2.108362,1.496820,2.708761,1.547048,2.287917,1.777591,1.229590,1.933577,2.853409,1.757226,2.145276"
442153132,"688931,603558,688494,604600,601357,003399,603299,003516,688812,002678,300789,002909,002404,000154,301315,001122,601072,300403,688040,601128,604259,602299,600407,002969,688601,300030,003079,002805,001242,600847,001091,300500,688615,688825,002960,602305,001506,300385,300695","3.177909,3.170581,3.114910,2.990500,2.953904,2.949974,2.935264,2.908427,2.880291,2.868818,2.850713,2.782829,2.782250,2.755869,2.735946,2.691763,2.675549,2.634694,2.621274,2.594937,2.584398,2.506876,2.492343,2.491542,2.441043,2.438513,2.432847,2.428943,2.410050,2.326857,2.325078,2.292932,2.118735,2.118562,2.102654,2.032705,1.887938,1.829980,1.661601","1.916015,2.451972,3.033062,4.100421,2.077747,2.589363,2.531404,3.881645,3.947528,1.888844,3.540893,3.912048,2.742970,3.051753,1.789654,2.667749,1.555166,1.835882,3.584908,3.370019,3.396321,3.186366,2.031022,3.153431,1.385327,3.631729,2.926337,1.684969,3.089438,2.333721,1.799890,1.717934,1.223889,1.940684,1.913465,1.897873,2.301601,1.594698,2.322262"
628504780,"688896,602527,001696,604843,688608,604346,003079,001647,688717,300569,688346,001122,300204,688289,300877,604251,002649,688893,602039,002256,001708,688280,301366,301166,002404,300482,000229,603731,301027,000670,003628,688825,688189,688931,688615","3.284786,3.270310,3.145947,3.144587,3.134938,3.097783,3.039284,3.032776,3.010357,3.001928,2.987069,2.976473,2.942683,2.918579,2.902845,2.890462,2.874673,2.871845,2.868494,2.844520,2.772536,2.764188,2.752355,2.750170,2.746506,2.739950,2.736569,2.724802,2.673575,2.671874,2.663213,2.616662,2.611912,2.485946,2.049403","2.149334,4.200469,3.336488,2.360107,2.161893,2.226403,3.607569,2.502797,3.465528,2.670561,3.556898,4.105280,3.000944,2.917707,3.149095,3.105547,3.555573,3.416562,2.422285,3.801601,2.290053,2.033787,1.500583,2.780078,2.424014,3.805717,2.951075,2.133750,2.994170,2.716309,2.037585,2.915896,2.120102,2.872844,2.711394"
31048759,"002733,002668,602129,602229,300745,002373,603147,301090,603980,688831,603478,301361,601621,600061,688314,603653,604577,601530,301019,601307,002570,688684,300719,601693,001971,688448,688063,001375,300213,301345,603318,600309,688868,604141,000716,604942,688726,604213","3.384030,3.353329,3.280202,3.251012,3.243386,3.189684,3.157947,3.061510,3.025705,2.975516,2.906048,2.900866,2.842524,2.812399,2.778860,2.771595,2.752180,2.746518,2.649716,2.614224,2.521782,2.507970,2.490252,2.486702,2.478159,2.433214,2.424028,2.397461,2.359014,2.260041,2.199578,2.063423,2.022861,2.003516,1.979921,1.970778,1.864854,1.839193","2.789308,3.388211,2.144587,4.596473,1.924490,2.655404,2.895674,2.081430,2.331288,4.185167,2.802808,2.816198,4.197460,2.274322,3.192937,3.124410,3.320519,3.919578,3.342784,3.411298,2.258305,2.566833,2.276567,2.128688,2.795106,1.520312,2.140425,2.619026,3.588785,2.410395,1.404554,2.088218,2.786559,1.442639,1.272195,1.913896,1.854822,1.538330"
735174463,"603147,600774,000423,001506,300176,300895,688684,300878,603474,600925,603702,003069,603124,688241,604722,300565,001008,001993,001748,002779,000342,003397","5.386961,5.287334,5.275937,4.866443,4.792485,4.745016,4.735089,4.723616,4.714567,4.687852,4.612048,4.563464,4.549799,4.379684,4.350343,4.319242,4.307596,4.284032,4.211664,3.916103,3.716444,3.574280","7.659540,6.901218,5.116910,3.849164,6.746940,5.439602,3.238899,2.972224,4.636139,2.889144,4.719888,4.986429,4.313792,5.931347,4.223330,2.740637,5.785285,3.549531,4.897394,2.935279,3.049903,3.417403"
778281966,"001625,602833,002707,602020,688530,300549,688787,301201,600810,300831,002496,601488,604629,600553,002962,600640,300001,602660,602504,003048,688222,602917,601135,688233,603862,600309,003912,002026,603238,688742,001266,300030,603093,600940,602746,601533,000130,688019,604413,604262,001467,300446,301097,002805,603558","2.607255,2.480420,2.465569,2.457953,2.456549,2.455816,2.446011,2.426098,2.409999,2.394575,2.393621,2.384042,2.375834,2.375675,2.374845,2.373793,2.357061,2.333246,2.311906,2.304676,2.298506,2.292671,2.278152,2.277343,2.277220,2.264037,2.259324,2.253209,2.216140,2.200018,2.144227,2.139536,2.129415,2.117406,2.068764,2.050498,2.011519,2.009731,1.930885,1.912592,1.812305,1.737993,1.721543,1.709503,1.702522","2.534721,3.545210,1.760742,2.333756,3.247169,2.198238,3.259259,1.588398,2.321163,3.417718,1.430962,1.627528,2.579226,1.463100,2.035903,2.801263,1.834334,2.448461,2.908328,1.544088,2.866793,1.292173,2.138280,2.121648,2.719880,2.663112,2.255637,2.698519,2.476560,2.602752,1.490133,2.663178,1.998064,3.139316,2.162921,1.416619,2.874619,1.456250,2.411673,2.235269,1.596644,1.067455,1.191536,1.443135,2.138267"
