InvestorID,Portfolio,Proportion1,Proportion2
398981428,"604889,300617,001341,002701,002333,002136,688268,301033,001077,001972,602806,003233,601218,000682,601797,603147,300145,604751,000455,603497,003191,001079,300102,300667,688806,688386,300412,002480,601960,602075,300126,600650","3.712376,3.627317,3.601946,3.555982,3.506578,3.482643,3.435022,3.419378,3.383348,3.347715,3.342271,3.310169,3.262258,3.247457,3.209437,3.196534,3.172612,3.151525,3.150010,3.092075,3.086078,3.065484,3.061033,3.001179,2.993963,2.876673,2.819012,2.661041,2.566552,2.533638,2.415555,1.713137","5.472876,4.861773,2.551786,3.368426,3.464381,2.164469,5.018869,2.952745,3.513060,4.873960,3.353333,2.283754,2.241294,3.379251,2.122897,2.776002,3.593267,2.524995,3.189474,4.341403,1.838492,2.511753,3.652379,4.276519,2.358158,1.893229,1.838397,2.925613,3.430359,1.895209,2.997964,2.333911"
481215332,"602660,002659,602504,000487,688974,002718,002454,603516,003912,688492,000734,688106,300466,604352,601135,300516,688233,604288,604772,603310,688284,688530,002015,603303,002092,603106,300001,002367,688321,300513,688796,000617,600485,601488,001111,002255,688742,002693,688114,602904,000988,001266,688917,601936,688061,301146,300739,602253,301365,603885,300652,602744,602510,603238,688089,688692,688007,300102","2.031738,1.977186,1.963710,1.918635,1.907945,1.906662,1.903657,1.890073,1.885732,1.881353,1.874871,1.870084,1.866554,1.849443,1.831786,1.828332,1.813061,1.809458,1.803797,1.801558,1.791855,1.784070,1.781744,1.780467,1.776177,1.763481,1.761092,1.752673,1.751976,1.744978,1.739892,1.724891,1.715471,1.713493,1.712149,1.710865,1.695979,1.695847,1.692068,1.690483,1.678785,1.678221,1.675372,1.673326,1.653723,1.643960,1.633714,1.603454,1.550478,1.544121,1.534281,1.489568,1.489516,1.469729,1.460595,1.454030,1.323610,1.048231","2.783845,1.453254,1.355727,1.615929,2.358050,1.448072,2.015210,1.603337,2.461509,2.102438,1.780364,2.673660,2.419630,1.576471,1.114493,2.371021,1.001539,1.799649,1.584281,2.144206,2.417777,2.349351,1.546918,2.504101,1.297388,2.463569,1.225567,1.700209,0.984579,1.813472,1.431104,2.428024,1.255850,1.591168,1.905285,1.594107,2.262468,2.235442,1.808791,1.394785,1.510622,1.273706,1.215613,1.824884,0.966930,2.113966,1.248663,2.078216,1.102351,1.620353,0.832951,1.843988,1.741574,1.064128,1.636920,1.432450,1.344949,1.275094"
60068501,"603318,000853,301400,688771,688274,600255,300562,601414,604629,604202,688627,600759,300131,601740,301063,301098,688987,688635,601428,601458,602825,604694,688654,300656,001158,300126,000618,001988,602054,003896,688817,001349,003237","4.237328,3.708073,3.678534,3.524918,3.460463,3.456951,3.438948,3.340311,3.241189,3.234948,3.216886,3.207393,3.156524,3.155017,3.103942,3.070222,3.039293,3.015857,2.987028,2.888254,2.846175,2.832514,2.754976,2.749161,2.744469,2.710875,2.678488,2.603512,2.586523,2.523747,2.491879,2.458753,1.856850","3.902767,5.019542,5.085341,3.252901,3.550985,2.048486,2.607984,3.782453,4.519670,3.911559,4.159472,2.255602,2.301888,2.943003,2.980320,2.789687,3.374042,2.181731,3.711997,2.515054,3.897351,2.528996,2.088500,2.953573,2.258077,2.422968,3.123835,1.914234,2.357930,2.969125,1.483817,3.050822,2.056288"
492667428,"602691,001145,001885,002902,600485,600765,000515,604406,601925,603303,601855,688967,602930,601744,688292,002857,688637,300949,604409,603497,601488,002108,001311,688416,600182,300696,002426,002136,002261,601155,001138,600307,602671,601944,604352,300367,688644,003584,602576,604335,603316,300312,001583,601168,000239,002837,688155","2.725530,2.688235,2.535401,2.526397,2.526170,2.519236,2.466950,2.448046,2.390699,2.355183,2.314780,2.303981,2.293119,2.285491,2.281481,2.263044,2.257613,2.253226,2.224456,2.222898,2.221945,2.196059,2.173726,2.143029,2.135159,2.129109,2.093805,2.054285,2.024322,1.982258,1.971678,1.956253,1.934201,1.931288,1.926111,1.921851,1.903822,1.903187,1.889308,1.852130,1.775533,1.723597,1.722642,1.692652,1.654674,1.651083,1.554356","3.413825,1.909679,2.622883,1.775709,1.525852,1.591918,1.623889,1.456537,2.302132,3.495758,2.044258,1.755779,1.963203,3.032816,3.281721,2.085287,3.011669,2.729580,1.651233,3.211711,3.284121,1.867058,2.168283,2.742151,1.958901,2.210828,2.521970,2.026779,2.037923,2.730812,2.883296,2.715323,2.122119,2.966082,1.999147,1.496409,2.296511,1.363429,1.348731,1.479289,1.126273,1.440317,1.410852,1.233238,1.725670,1.222096,1.136952"
113300515,"600684,688962,604406,688106,601988,600339,301206,604352,602660,688533,000274,000734,000515,603310,003017,000643,001145,602504,602133,602462,601855,002718,601501,600485,300690,600309,300466,300127,601847,688284,002659,600182,603031,000887,300782,604150,602826,002426,002838,600784,688222,000130,003732,300001,003326,002578,601744,604288,603561,688974,001839,601936,688114,001625,602825,604884,601915,301146,003839,002862,602859,600267,603286,300800,002490,600563,001052,602671,001963,603885,300659,603390,300344,002775,602510,602253,301431,300976,300939,688012,604236,002805,300096,002992,603963,002444","1.545090,1.360330,1.352528,1.338396,1.336038,1.320627,1.311680,1.311470,1.310273,1.287105,1.283649,1.281704,1.280518,1.280500,1.278134,1.274472,1.274145,1.273782,1.273553,1.260168,1.258216,1.254454,1.246723,1.242628,1.241153,1.239901,1.239452,1.235865,1.233469,1.228255,1.227909,1.224745,1.224093,1.212169,1.208340,1.205220,1.205048,1.199841,1.198532,1.195621,1.193548,1.193460,1.193183,1.192478,1.188985,1.188368,1.184080,1.173887,1.171733,1.170883,1.161837,1.155926,1.149956,1.142258,1.141234,1.139979,1.139762,1.136168,1.134528,1.130834,1.122489,1.122277,1.120426,1.117263,1.110111,1.107843,1.101177,1.100961,1.097447,1.091893,1.088791,1.078001,1.071497,1.069983,1.009566,1.004329,0.959632,0.935089,0.905824,0.890580,0.880539,0.877740,0.829144,0.827705,0.770462,0.670345","1.673044,1.363287,1.635978,1.035256,1.056021,1.863287,1.534200,1.032613,0.875531,1.390690,0.981012,1.541789,1.364448,0.862764,1.442835,1.448324,0.746512,1.525998,1.868666,0.877285,1.285857,0.866209,1.286698,1.742311,1.749791,1.552827,1.181388,0.906903,1.321236,1.070907,0.823700,1.218027,1.012148,1.404075,1.372287,1.242335,0.703000,1.372302,1.747561,1.382564,0.669550,1.612189,1.137656,1.039120,1.696153,0.670095,1.495723,1.180921,0.788691,1.202802,1.416130,1.652126,1.090060,1.265043,0.994986,1.085096,1.349278,0.914829,1.075759,0.881062,0.879644,1.474888,0.652049,1.125952,1.147583,1.159950,1.475177,0.815460,1.562758,1.434264,1.258393,0.724747,0.869545,0.750310,0.999482,1.012351,0.798916,1.093717,0.615633,0.607413,1.164802,0.683031,0.554331,1.214039,0.913473,0.433155"
865811574,"688315,602845,601880,000974,602725,300309,301074,602064,602267,603603,601875,603020,604141,000874,601591,300815,602090","6.691038,6.470403,6.463311,6.382654,6.254432,6.184423,6.078416,6.010429,5.734995,5.662330,5.642342,5.640388,5.539698,5.509193,5.353393,5.249614,5.132940","7.853381,6.360442,8.554311,4.027769,7.577686,4.980762,6.127801,4.612208,3.892687,3.382030,7.426887,6.383774,6.329138,4.709549,5.972972,6.431859,5.376745"
283804450,"002484,600191,001781,688157,601643,603147,601540,604018,601458,688493,603315,602845,688759,003357,300980,604367,300897,602856,601428,688521,600378,300241,000455,001972,688641,604436,001278,300556,003883,600333,601797,300102,301240,002654,002701,300617,602806,601822,001741,600345,002560,000682,688379,602023,688398,603867,301270,000974,002177,000735,300423,002742,300190,001831,688545,000619,002257,602809,001077,688636,604139,602998,301035,603167,688178,603469,603797,600931,003011,604385,001686,001924,604577,688259,301421,300215,000380,001108,000855,602635,604202,300946,301064,603884,000617,688220","1.466834,1.423037,1.415824,1.402804,1.384006,1.380858,1.363786,1.360918,1.355784,1.346698,1.345595,1.328612,1.323798,1.317949,1.313234,1.312303,1.300796,1.300598,1.296463,1.296450,1.292912,1.292033,1.290892,1.276802,1.274416,1.273292,1.266702,1.263359,1.258471,1.250462,1.248687,1.244159,1.241304,1.238381,1.237160,1.233186,1.231287,1.224701,1.217151,1.216711,1.215127,1.212989,1.211401,1.193000,1.181769,1.176810,1.170880,1.169009,1.163750,1.163009,1.159738,1.154084,1.149774,1.144284,1.134590,1.131444,1.119395,1.113510,1.112113,1.109542,1.108393,1.107106,1.092216,1.088227,1.074673,1.068420,1.014640,1.010134,1.000122,0.994995,0.975225,0.974420,0.956910,0.953619,0.923192,0.913107,0.913085,0.910669,0.889198,0.888346,0.843605,0.821105,0.819860,0.808393,0.805571,0.750136","0.885864,1.916677,1.220175,1.481832,1.706786,0.860720,1.905709,1.258446,1.567862,0.916316,1.530815,0.897399,1.213955,1.618216,0.894153,1.528695,0.797012,1.532841,0.744749,1.317569,1.747576,1.410513,1.466353,1.427906,1.260535,0.908447,1.610629,1.683707,1.256013,1.569260,1.640977,1.369748,1.320571,1.539800,1.678465,1.282995,1.164100,1.729635,1.645601,1.081295,0.945096,1.036008,1.126365,1.517828,1.453844,0.677050,1.640908,0.715168,1.198807,1.650996,1.363168,1.144940,0.651146,1.563786,0.983320,0.658061,1.037345,0.725457,0.997436,1.191413,0.645857,1.183692,1.552720,1.524130,1.364936,0.591617,0.634950,0.826191,1.127825,0.995063,1.037712,0.759615,0.597917,1.086571,0.605449,0.805080,0.910067,0.922237,0.502437,1.130675,0.522640,1.147563,0.452112,0.538542,0.666424,0.999919"
571287892,"002632,688684,000753,604473,688337,300671,604739,002019,003226,688739,603396,603653,600372,688773,300130,688435,688818,002447,688154","5.915584,5.682773,5.668666,5.591515,5.587936,5.515542,5.414761,5.367743,5.301073,5.295639,5.271101,5.173932,5.116528,5.059282,4.935518,4.925651,4.883974,4.760809,4.531973","8.447032,4.960539,3.474976,7.317348,8.403345,3.948532,3.648531,5.139075,6.264279,7.402136,4.228223,4.333753,3.351332,4.184590,6.150673,3.249034,6.118116,3.854845,5.523640"
659194683,"003669,688149,300168,601237,300548,601519,300408,601827,601652,001498,002494,301488,688720,604395,301014,688220,600066,688507,001784","6.407259,6.102844,6.002855,5.958429,5.943341,5.719929,5.660468,5.394817,5.353657,5.310072,5.275374,5.157786,5.033205,5.006633,4.975178,4.665989,4.538034,3.786710,3.707421","4.737975,4.935609,7.263703,4.425978,5.963630,8.269534,6.911528,6.050571,7.270162,6.058337,4.632407,3.312220,3.803452,6.293465,6.846724,2.995193,3.708143,3.266639,3.254728"
87595545,"602511,001040,001316,604274,301174,001504,688057,603619,003680,002290,001085,300480,300103,600351,301353,001899,001583,001854,001331,602112,602815,002520,003215,603238,001165,603299,603704,602323,300095,602047,002258","4.433636,4.137742,3.928859,3.845373,3.837420,3.826118,3.652732,3.632133,3.532272,3.424859,3.421650,3.418832,3.393899,3.388955,3.336454,3.310141,3.265355,3.100773,3.064903,2.957840,2.949681,2.945382,2.929450,2.866542,2.830741,2.805081,2.597332,2.559430,2.354789,2.249185,2.002440","4.020331,4.594313,3.103919,4.259412,3.819100,2.238063,4.375066,4.803866,4.748947,3.118950,3.199226,2.442812,3.936148,2.189542,4.188977,2.922236,3.213984,2.182693,2.311552,3.590150,3.534852,3.739123,2.760544,1.697572,3.283930,1.804192,3.543814,3.281227,2.940652,1.535268,2.619540"
547752110,"601318,604335,688557,600863,601740,002207,002055,300771,300815,602856,688759,001103,002981,001112,003962,601218,002709,688268,301074,604907,601362,688729,688455,600799,601678","4.727795,4.535736,4.512138,4.456774,4.448974,4.427159,4.394652,4.360895,4.307041,4.226403,4.225086,4.056593,4.000312,3.976171,3.940991,3.895399,3.872145,3.858364,3.839125,3.815872,3.641496,3.631957,3.451426,3.063406,2.334090","5.063354,4.034034,2.822937,4.688224,4.792924,3.435613,3.726136,5.472166,2.422280,5.925573,2.767202,3.900281,5.151663,2.583963,4.671929,2.527043,4.565177,3.073634,4.604205,2.399686,5.214492,4.032149,4.848922,4.472970,2.803445"
226977679,"603980,301361,001390,601621,604378,000646,001332,300174,300688,000619,688012,602211,301023,301326,300256,002885,688404,002668,688498,688544,301387,003175,300356,604129,003919,300131,002048,602748,602164,600400","4.465605,4.091756,3.963948,3.927840,3.833292,3.818611,3.800471,3.757168,3.703263,3.663059,3.608643,3.483341,3.462967,3.447955,3.409868,3.402989,3.400150,3.367757,3.245793,3.242336,3.192995,3.112462,2.930313,2.826240,2.804340,2.734934,2.681296,2.488182,2.153707,1.978718","6.162423,3.443638,2.500096,3.310393,4.997458,3.523736,2.745649,4.177680,2.639423,4.792106,3.622887,4.784765,3.667136,2.535162,4.708115,4.213308,3.940066,3.270590,2.337634,3.832560,2.302523,4.341375,1.725260,1.710332,3.097857,1.706703,3.471373,2.208350,2.110381,2.121020"
682403135,"300719,000974,604383,604141,300560,603849,600378,300309,600255,604202,601218,003062,300771,300337,000455,003125,688157,300562,300557,600052,003191,002387,300390,688309,604308","4.809342,4.654053,4.650542,4.501358,4.418142,4.243502,4.222383,4.205441,4.190959,4.144437,4.128324,4.121167,4.090740,4.059177,4.057009,3.787646,3.711837,3.642414,3.635662,3.630150,3.481577,3.473083,3.401991,3.387841,3.351223","5.230376,4.071388,4.558573,2.585869,4.970093,5.958576,5.867978,4.014537,2.379701,3.208303,3.035409,3.557552,2.561413,5.481183,2.449111,3.993218,3.999209,4.495343,4.807781,5.003619,3.326717,2.007257,3.507152,4.315392,4.614254"
178736038,"000515,002718,602462,003460,301206,601944,301001,300096,300531,001839,300127,603303,601155,600831,300384,600882,604283,604795,688055,301217,600867,602998","5.641663,5.391476,5.249569,4.944225,4.881154,4.838931,4.742887,4.737794,4.726442,4.693035,4.687458,4.654058,4.562126,4.547033,4.449023,4.337730,4.249859,3.954710,3.858879,3.808000,3.611854,3.432093","5.705421,6.931952,7.274874,5.080656,6.459822,5.208220,2.747864,3.861152,4.816353,4.662788,4.183066,3.250402,2.569260,2.709365,6.312543,3.359296,4.017984,5.209744,4.545031,4.625339,2.224268,4.244600"
794492201,"601988,688376,688516,603591,688787,603558,602462,000890,602560,003048,300118,301098,002421,002718,600309,300712,600396,600478,301206,602504,000515,601501,603303,602140,300756,600250,688336,601575,300513,600831,602541,300466,300257,301057,603862,301038,301461,002838,603681,002857,604425,603093,604266,003516,604963,604688,300877,001811,688530,604283,002473,000701,002367,688867,003215,003912,002825,688970,300575,603214,688993,301357,600703,688728,000350,688909,602322,300780,604629,600841,300934,300488","1.867004,1.739055,1.708932,1.680014,1.645955,1.633459,1.625360,1.624441,1.598769,1.581894,1.571427,1.537784,1.530554,1.526710,1.524155,1.499153,1.491163,1.487419,1.477366,1.475508,1.462085,1.457348,1.450116,1.450047,1.441031,1.438216,1.417262,1.412264,1.410800,1.408447,1.386698,1.379715,1.377817,1.377443,1.374697,1.372304,1.370793,1.369587,1.358955,1.354300,1.351458,1.351350,1.337435,1.335870,1.334208,1.328350,1.327191,1.318325,1.309418,1.307988,1.305176,1.301059,1.298949,1.294323,1.288185,1.285020,1.273125,1.270421,1.263489,1.261050,1.250989,1.208421,1.205123,1.192061,1.187092,1.186068,1.175474,1.160317,1.124570,1.106977,1.093926,1.070541","2.714008,2.156160,2.340287,1.447063,1.405480,2.190649,1.649079,1.358188,0.942348,1.624695,1.337222,0.968071,0.850247,1.492902,1.577123,2.088839,1.525823,1.632742,2.096909,1.762435,1.653308,1.461279,1.637216,1.847947,0.811363,1.647540,1.540209,1.409515,2.031967,1.747344,1.541130,1.566499,0.801342,1.221306,1.255258,1.838642,1.061560,1.186641,1.375117,1.143882,0.902130,1.081242,1.008011,1.540011,1.431256,1.559613,1.388340,1.145772,1.091625,1.383491,1.879107,1.705681,1.483712,0.889755,1.036154,1.119022,1.375312,1.431136,1.387687,1.803322,0.748514,0.758836,1.026660,1.377647,0.820771,0.805322,0.704328,0.738969,1.131991,1.322772,0.941282,1.041195"
153387333,"001239,604947,688289,601819,600847,600376,601859,000670,301434,301140,604109,000360,002323,604259,688000,603731,688593,300725,600745,603002,602592,688890,603985,301456,688142,688162,000523,600205,601376,688045,603121,300569,600659,300620,602515,604609,001316,003648,300457,003946,600318,602211,300525,002695,602269,604758,001708,002342,002762,602290,002313,002678,688528,002782,301312,300174,604843,301068,688957,688863,688406,688344,604217,002651,002387,688266,688908,688078,688931,600634","1.924784,1.835997,1.680315,1.673866,1.649886,1.648443,1.641346,1.627679,1.620143,1.609714,1.584871,1.579678,1.565028,1.559839,1.556140,1.554561,1.552725,1.533823,1.526045,1.508314,1.508064,1.502783,1.490018,1.485931,1.485808,1.482578,1.482284,1.481905,1.474384,1.471474,1.470707,1.449965,1.436836,1.434571,1.430583,1.419188,1.419183,1.418539,1.404507,1.392386,1.383375,1.366690,1.366365,1.362070,1.357733,1.346918,1.346486,1.344128,1.341853,1.341585,1.340329,1.332720,1.317566,1.315626,1.315420,1.309530,1.300467,1.294777,1.283305,1.280718,1.266657,1.257274,1.233114,1.228050,1.217243,1.189363,1.129049,1.129011,1.128536,0.999151","2.201369,1.311748,2.427939,1.320796,1.314624,1.524858,1.914913,1.868514,1.410923,1.966731,2.341206,1.875081,1.743047,1.844494,2.295213,1.171362,1.226642,1.952138,1.207006,1.142366,1.018135,1.205677,1.087747,1.742185,0.917868,1.541309,1.354966,1.153138,1.016525,1.741665,1.820889,1.599953,1.815925,1.989518,1.075758,0.947820,1.267823,1.774665,1.310360,1.610282,0.937539,0.995028,1.155664,2.060245,0.890899,1.874919,1.449575,0.881327,1.341605,0.816283,1.507925,1.142323,1.159495,1.102097,1.016697,1.620048,1.808180,1.010318,1.325761,0.989969,1.169953,1.656997,1.390733,1.138344,1.729861,1.185031,0.983477,1.241451,1.241514,1.123561"
533454339,"688309,300512,688806,003062,604186,602267,300008,003233,604877,300460,602336,601092,603849,600010,002268,300141,002380,301248,601740,001781,601904,601944,604710,300010,300681,602036,600464,301293,688759,000475,601643,601357,603258,003538,602774,601940,602978,002534","3.514794,3.290231,3.143306,3.103237,3.011325,2.995708,2.913850,2.906305,2.877745,2.839565,2.826108,2.775701,2.751824,2.751670,2.727764,2.689281,2.689071,2.632990,2.617887,2.605903,2.590736,2.585820,2.583100,2.562874,2.560833,2.541150,2.468088,2.434364,2.385048,2.378743,2.303875,2.283165,2.266624,2.232622,2.156829,2.146734,2.074621,1.780512","2.788527,3.419128,2.660381,3.818876,1.588688,3.931503,1.789853,2.742687,2.629018,3.869588,1.706636,2.163317,3.618615,2.919262,2.920083,3.723568,3.559235,2.994963,3.371909,1.421913,2.097628,3.515948,2.248384,3.429599,2.969490,1.862551,2.555679,1.760798,2.405517,2.014088,2.019361,2.026104,2.744545,2.921272,2.484063,1.425500,1.872565,2.009157"
344215665,"601681,300488,000632,300195,688255,002361,601072,300949,604048,000853,604383,002368,002201,688416,002237,602273,300213,601428,602233,600372,688849,002163,301490,688408,002733,300031,001079,301293,688376,601540,601190,601324,301384,003397,688154,604964,000350","3.316956,3.276278,3.258305,3.245393,3.132441,3.118920,3.083865,3.003314,2.987817,2.983568,2.978810,2.953306,2.915919,2.902761,2.892864,2.846693,2.807409,2.804895,2.785418,2.744550,2.744493,2.684305,2.680543,2.674063,2.663218,2.521763,2.474066,2.458115,2.401535,2.397635,2.255596,2.164450,2.116281,2.024472,1.936522,1.925862,1.837598","1.800453,3.885151,3.947640,3.411066,3.674443,3.598042,3.708441,1.763185,2.109911,2.467774,2.970240,3.132008,2.303608,2.375138,2.451872,3.324649,2.784388,3.548336,3.345564,1.519104,2.257780,1.541607,3.180805,3.660942,2.639752,2.905742,1.550806,3.071317,2.910147,1.735502,3.196882,2.238773,1.948614,2.114939,2.635644,2.584147,1.705586"
130760642,"301097,688857,688812,001879,688533,602068,600684,601568,688739,688981,003017,601773,000643,300466,688989,604228,001242,688114,600056,602825,604345,601988,300690,600260,688448,688376,688974,001625,600162,602126,604943,601052,002665,002594,604833,603124,000604,300601,603359,000444,002335","3.149279,3.026946,2.940270,2.915933,2.780210,2.778463,2.772670,2.758048,2.745506,2.715599,2.712646,2.699099,2.667825,2.619635,2.595758,2.581417,2.560545,2.533716,2.531286,2.481163,2.463396,2.424067,2.416056,2.371750,2.364638,2.346650,2.332343,2.309138,2.306513,2.206623,2.201000,2.194561,2.180234,2.037063,2.022393,2.021514,1.963445,1.931439,1.863996,1.844429,1.632737","4.609837,4.316330,4.119221,1.837028,2.015715,1.786368,4.029761,2.030837,3.400202,2.021258,1.923976,2.911809,1.599643,2.456281,2.114628,1.737301,3.555163,1.668133,3.109939,2.552086,3.092628,1.703375,3.022237,1.724915,3.201315,3.423782,2.729743,2.074188,1.511977,3.112485,1.995428,1.922372,1.391519,1.315082,2.146672,2.174525,1.643093,2.139338,1.962063,2.020144,1.897602"
996443557,"688825,300948,602308,688278,688890,300736,002765,001983,600149,300727,301008,603654,001040,300292,300928,000360,300655,603488,602894,604522,300243,300361,001011,688124,600162,003560,600687,600760","3.982853,3.950911,3.908816,3.881385,3.853078,3.835972,3.802383,3.787148,3.776689,3.755117,3.743644,3.729488,3.664415,3.649747,3.645960,3.568740,3.564660,3.558587,3.537862,3.442946,3.425716,3.400512,3.365092,3.343234,3.308593,3.206048,3.180329,2.130075","5.110289,4.768946,2.714981,3.384161,5.296806,4.822243,5.164302,3.479401,4.075309,3.224671,4.611947,4.674738,2.862888,2.214114,3.969830,2.753281,2.553361,5.151198,2.151580,4.701386,2.109954,2.753063,2.551549,2.293924,4.284766,4.206462,2.281055,1.833793"
306855796,"688311,001011,688419,601809,002555,000747,602463,688221,003355,300133,602602,301437,688749,604173,002476,300312,600775,300528,301269,002122,688388,600056,300268,001509,301013,688908,602646,604150,001983,688758,603701,001708,001097,604587,602918,688923","3.385663,3.206871,3.178334,3.128018,3.125752,3.091632,3.084013,3.053703,3.050838,2.927580,2.903860,2.840736,2.823672,2.808591,2.808130,2.792889,2.763005,2.734767,2.714505,2.708056,2.707205,2.691709,2.683815,2.667195,2.657961,2.650158,2.642528,2.611622,2.589992,2.559342,2.476861,2.469279,2.469150,2.441573,2.331878,2.219117","3.979243,2.749794,2.262349,2.597783,3.460582,3.863924,1.989445,4.412342,1.903127,3.425116,2.977527,3.549260,3.579504,2.400143,2.063939,4.013764,2.902756,3.885711,3.727878,2.598491,1.982660,1.919639,2.097744,2.143978,3.999579,2.033015,1.769445,2.809000,3.639235,1.803017,2.642165,2.311358,2.028865,2.721995,1.453045,2.302584"
996391955,"001040,688142,301399,002855,600953,600149,604073,600748,688982,688394,300846,002872,300249,688749,601468,003384,000592,003202,603053,002547,001460","6.207089,5.251647,5.234824,5.211958,5.183062,5.055884,5.031608,4.843801,4.777044,4.768691,4.691776,4.655523,4.596216,4.503821,4.497520,4.451599,4.427518,4.314273,4.289496,4.261542,3.745109","8.112474,6.813084,5.019458,6.196284,4.001329,5.658675,5.225259,4.904401,2.657615,5.567085,3.631591,6.422234,5.488855,2.989853,2.952569,3.216811,4.469418,5.785776,4.404443,2.429113,4.053674"
229508716,"602233,603332,600485,600684,000887,003326,600616,604920,602462,001332,688571,601568,604150,601944,600784,002862,003600,300213,001498,002570,301206,601488,688715,688061,000705,003233,002654,601855,001145,603238,603390,003460,688492,300205,301106,602068,602746,300101,688974,300664,603421,002302,600892,001493,688175,688742,300174,603388,300513,301217,603031,002983,688918,601773,688787,602229,301488,688507,604413,688025,601988,600263,600260,602273,002310,688332,002048,300084,000327,602269,000901,300108,604135,602350","1.752680,1.652978,1.643653,1.593546,1.571390,1.568885,1.567194,1.564618,1.561440,1.548274,1.544185,1.536921,1.532038,1.513463,1.512919,1.497633,1.493709,1.486372,1.485088,1.472072,1.465251,1.462771,1.462331,1.459076,1.456673,1.451830,1.440230,1.434237,1.427877,1.426842,1.424186,1.416563,1.407986,1.407338,1.404321,1.396105,1.391672,1.383400,1.381638,1.363778,1.342091,1.331595,1.307954,1.305265,1.302843,1.300425,1.298847,1.295346,1.295213,1.290524,1.286016,1.273250,1.271120,1.268943,1.254975,1.244306,1.239066,1.217836,1.217385,1.216578,1.212477,1.205993,1.201221,1.180266,1.151377,1.127012,1.103517,1.075526,1.048481,1.038292,0.992187,0.876856,0.850701,0.813352","2.278497,2.012096,1.304889,1.080485,2.129915,1.113646,1.824874,2.129102,1.329435,1.064536,1.890721,0.985092,1.449696,1.908503,1.033826,1.943869,1.178850,0.885612,1.230083,1.849945,1.231197,1.603555,2.043058,1.410992,1.777722,0.777240,1.736414,1.726107,0.995412,0.993502,0.881744,1.580286,1.378517,0.801665,1.685088,0.835486,1.673720,1.040574,0.757152,1.204401,1.667562,1.296469,1.852807,1.470923,1.204665,1.318041,1.448321,1.589268,0.830442,1.201317,1.819717,1.063554,1.547781,1.505986,1.477952,1.737342,0.956100,0.725787,0.968064,1.680905,1.208319,1.696954,1.192882,1.387915,1.271637,1.407981,1.225648,0.987976,0.870853,1.192787,0.701163,1.142675,0.688052,0.904655"
31249373,"604293,688791,688768,002805,003946,604118,000926,688890,300948,603887,001239,603930,603466,600223,602407,601204,688852,300284,688558,001877,603506,600717,000369,001091,301058,603672,002647","4.547703,4.485548,4.405384,4.272385,4.063021,4.046359,4.015872,3.927170,3.900540,3.872972,3.805328,3.792738,3.685451,3.644964,3.600917,3.600137,3.548452,3.540235,3.520753,3.515377,3.502464,3.502059,3.410367,3.316279,3.290180,2.793496,2.393848","4.319130,2.621669,5.314998,5.905942,3.339693,2.943821,3.918137,2.405195,2.641720,3.008566,5.006337,2.152521,3.322206,3.999348,1.966155,4.417652,4.982571,3.878236,4.656184,4.017509,3.874178,4.175938,3.691022,4.239208,3.391825,2.811874,2.998367"
611291960,"603980,602397,002361,300206,688617,602411,601693,301361,300719,601206,602098,300233,601307,002885,604877,604186,688030,301157,688365,301396,000632,601626,604873,688426,300305,688720,600464,603121,002012,001758,603905,600932,003332,601906,604710,300241,604304","3.691554,3.154847,3.129141,3.113703,3.085924,3.030050,2.977548,2.954442,2.948739,2.940114,2.929611,2.907719,2.901340,2.897199,2.835925,2.826894,2.780306,2.750031,2.745645,2.679747,2.668443,2.621172,2.589489,2.575541,2.514833,2.430428,2.427903,2.399520,2.369350,2.349993,2.336710,2.324645,2.302307,2.279508,2.249735,2.184088,2.095855","4.850468,3.734504,2.851581,2.877614,3.543791,2.937521,1.726772,4.039134,2.757419,3.189115,2.031113,2.253936,2.001890,3.468082,1.738110,3.368336,2.605350,4.032485,3.129596,4.019367,3.955871,1.584543,2.739135,1.559255,3.343716,3.130626,1.946781,2.614645,2.225017,1.809077,1.955993,1.690553,1.838691,1.654271,2.117726,2.262485,2.415432"
571727366,"600307,001831,001408,300260,300229,688301,604751,002480,002902,000114,301240,688157,602477,003357,688997,602023,002981,002560,002883,603167,600402,604423,002670,600069,301084,001278,301024,601972,688178,300822,601822,600333,301170,600464,602272,688916,688136,301361,002268,003741,003628,000231,002092,688644","2.948221,2.785422,2.752507,2.692192,2.648001,2.611670,2.598440,2.586045,2.579418,2.541873,2.533599,2.523772,2.479907,2.451687,2.414568,2.401675,2.377586,2.375915,2.359761,2.322519,2.302916,2.268807,2.261129,2.260788,2.254913,2.251119,2.235956,2.232763,2.225558,2.173691,2.171532,2.138681,2.068350,1.993553,1.947428,1.943002,1.942067,1.939125,1.908932,1.904908,1.840921,1.604245,1.590338,1.554497","3.143787,1.999903,2.156599,1.648328,1.512119,1.597366,2.651700,2.058418,2.117148,2.741847,3.232750,1.463447,2.854644,2.760409,2.122360,1.660864,2.978125,3.210083,3.408359,3.040556,1.542969,2.763533,3.078480,1.781305,2.231940,3.303498,3.089165,2.426542,3.323585,2.106077,1.768782,1.686854,1.230493,2.305403,1.263215,1.927433,2.492958,2.010781,1.554093,2.751830,1.071232,2.349377,1.493844,2.087798"
